training_losses,training_accuracies (in %),training epoch time,training lr,test_losses,test_accuracies (in %),test epoch time
0.2384529858827591,10.568832043083138,114.43156480789185,0.001,2.3062443860371906,7.547169811320755,19.94846200942993
0.2383059859275818,9.828340626051835,102.78054690361023,0.001,2.3052545611063637,7.547169811320755,19.59499216079712
0.2382943034172058,9.289801413665433,103.21724510192871,0.001,2.305267724990845,7.547169811320755,19.922955989837646
0.2381918728351593,10.097610232245035,103.01823282241821,0.001,2.304484936396281,7.547169811320755,19.715354204177856
0.23811864852905273,10.602490743857288,102.31574511528015,0.001,2.3041618792215983,7.547169811320755,19.82183599472046
0.2375066578388214,10.804442948502189,103.3152871131897,0.001,2.3038860321044923,7.547169811320755,19.68708610534668
0.23752883076667786,10.838101649276338,102.22177720069885,0.001,2.3033338324228922,7.547169811320755,19.688109159469604
0.2377193570137024,10.669808145405588,102.48251080513,0.001,2.3030122311909995,7.547169811320755,20.026162147521973
0.23753976821899414,10.299562436889936,102.57095885276794,0.001,2.3026740455627444,7.547169811320755,19.880186080932617
0.23764857649803162,10.669808145405588,103.12326693534851,0.001,2.302485256195068,7.547169811320755,23.359375
0.23792164027690887,10.097610232245035,111.3584578037262,0.001,2.3019645341237385,7.547169811320755,20.17627215385437
