training_losses,training_accuracies (in %),training epoch time,training lr,test_losses,test_accuracies (in %),test epoch time
0.5698093771934509,0.40088910057950305,5509.563998699188,7.0,6.065311076653697,0.3545911616829849,1340.129533290863
0.5691643953323364,0.4061813659336879,5235.746461391449,7.0,6.064027259967945,0.3545911616829849,1077.2476787567139
0.567225456237793,0.48688841258500704,4385.620171546936,7.0,6.011519301883758,0.3545911616829849,1167.8970007896423
0.5606319308280945,0.5570109285279564,5339.17710351944,7.0,5.864159756615049,0.42339243186028047,1201.9807455539703
0.565089225769043,0.6231642454552672,4238.088099002838,7.0,9.122950002882217,0.34929875628473145,894.4939115047455
0.5676265954971313,0.4591040194755365,4106.805757761002,6.6499999999999995,5.99019157798202,0.37046837787774545,964.9924399852753
0.5602676868438721,0.6231642454552672,4371.189160346985,6.6499999999999995,6.136211892284414,0.3545911616829849,1023.3201117515564
0.548137903213501,0.8480855230081236,4247.327255487442,6.6499999999999995,5.808441826149269,0.7091823233659698,965.2493879795074
0.5371870994567871,1.2357439602021645,4035.8704359531403,6.6499999999999995,6.07708616685615,0.6350886477904207,982.8483338356018
0.5333276987075806,1.293958879098198,4094.3841898441315,6.6499999999999995,5.745215311252251,0.460439269648055,863.0878355503082
0.5315988659858704,1.3878965891349793,3886.777028799057,6.317499999999999,6.258500878520744,0.6456734585869278,879.8086912631989
0.5330559015274048,1.3164510068534836,4136.552765607834,6.317499999999999,6.796952506474086,0.6297962423921672,991.1319887638092
0.5265681743621826,1.5678336111772644,3997.8718802928925,6.317499999999999,5.899074421988593,0.6774278909764487,918.6485834121704
0.5153067111968994,1.8628774046730703,4166.319726467133,6.317499999999999,6.325917559578305,0.6880127017729558,920.1579687595367
